,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
0,0.012194084171422771,0.012025364493038843,0.011920361491186133,0.011865271829170855,0.011819958832293411,0.011784947113536259,0.011758455264947097,0.011739777824329462,0.011727205282177074,0.01171954443416002
1,0.0008223511736367893,0.0008122384519460865,0.0008070824985192637,0.0008057140379202918,0.0008047324691562171,0.0008038281461057344,0.0008029655387246794,0.0008022887164412974,0.0008017779953697845,0.0008013787014680516
2,0.0005211071706337864,0.0005158883933047808,0.0005131897349608645,0.0005098916503748389,0.0005067698331936955,0.0005037621188861786,0.0005010146542271376,0.0004987019835381037,0.0004969468702593898,0.0004956579079081943
3,0.00039274047443315464,0.00038864802432616707,0.00038614081989844654,0.0003842742709122913,0.0003823926438398857,0.00038078933210449167,0.0003793549548456582,0.00037788611442414455,0.00037646444037598467,0.000375415374159754
4,0.00032082349062724204,0.0003122206336436863,0.000305045549300732,0.0002998974926048975,0.00029481248446749204,0.0002895888513275518,0.00028435802259638203,0.0002791569560984375,0.00027351976989681547,0.00026843167140067883
5,0.0002784938212070044,0.00028445899912880066,0.00030731764078089854,0.0003219198292114072,0.00032985794591075627,0.0003351634457590178,0.0003373672926446732,0.0003383697332192214,0.00033906564702167034,0.00033863202877375286
6,0.0002446937845904926,0.00023650149114376828,0.00023113619478227693,0.00023219259399504246,0.00023641411699271833,0.00024508181920620886,0.00025586028120204733,0.0002655095601829226,0.0002758851345556358,0.0002820973564260801
7,0.00021433142754478753,0.00018589699692977846,0.00014254536675982292,9.427533597129844e-05,5.401618506757169e-05,3.063052587702712e-05,4.437906643599993e-05,0.00012072340252523702,0.00021061809245430656,0.00022091687914928073
8,0.00021076190234123706,0.00020630908351436435,0.0002033555666104451,0.0002025092335304989,0.00020134825943659657,0.00020198303443154044,0.00020192852874930604,0.0002017374501378993,0.00020254839174936064,0.00020361520638965486
9,0.00020989603640726622,0.00021053177776895684,0.00021164856856308354,0.00020846896058788705,0.00020870879909005554,0.00020895997451411325,0.00020973355231927629,0.00021077540487468387,0.00021213301035823782,0.00021360644598248494
10,0.00021822431576195162,0.00022198869381906313,0.00022723772191822635,0.00022412643928656546,0.00022170935470033548,0.00021889620204563242,0.0002181922720594679,0.00021805090037818503,0.00021763280616640194,0.00021754853539303866
11,0.00023917374618482755,0.0002482641017250728,0.00025312828098860763,0.00025093236774324513,0.00024890692198268797,0.0002457304756566646,0.00024224009431171505,0.00023701958258789325,0.00023284441203356008,0.00023079812582868923
12,0.0002622342568613418,0.00026915018056570845,0.0002878564871750278,0.00026951731074156094,0.00025804338651625884,0.000254147603361008,0.00025689125169092746,0.00026057555838407447,0.00026550022494591693,0.00026815414322083243
13,0.0003237957863568507,0.0003322237410181955,0.0003371243598888794,0.0003359220639289802,0.0003341356636400246,0.0003329755247005936,0.0003319996643705368,0.0003314745488412304,0.00033134436260887827,0.00033086122347695293
14,0.0004068539306358979,0.00040850344919080874,0.00041242732247924333,0.00041166141048951907,0.00041195377159695197,0.00041296377355701035,0.00041366059432494114,0.0004154055208139321,0.00041589666502529044,0.00041541002384771515
