,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
0,0.011599799334445337,0.010973762521342582,0.010251216639046804,0.009859328771600099,0.009439326233023914,0.009000412555600485,0.008545738717570257,0.008069652934883152,0.007564242633539398,0.007026098801398294
1,0.0008350875775417105,0.0008216036176146353,0.0008095592172755627,0.0008045747048593363,0.0008006385820760182,0.0007975276923268521,0.0007948366414952364,0.0007927671903520163,0.0007911222450855591,0.0007898891478615889
2,0.0005295371144757585,0.0005150828576141945,0.0004996027736597841,0.0004953358016959089,0.0004918268410609189,0.0004883748996871803,0.00048496035144443767,0.0004819776910813986,0.0004790323792060477,0.0004766520196139431
3,0.0003934377600307991,0.0003808826578843235,0.00036690039702958057,0.00035968208574703643,0.00035261766999232616,0.0003451999526134247,0.0003375160568244925,0.0003298289446025604,0.00032148975017143636,0.00031350269266209625
4,0.000326612045070568,0.00031660544863062166,0.0003054612990195121,0.0003006658354025156,0.0002962871401407926,0.0002911581554843274,0.00028604765198871426,0.00028116549373355284,0.00027548585427866046,0.00027005457449358827
5,0.00027677421364944284,0.00026643011363922255,0.00025532428493192535,0.0002489291782154275,0.00024298838483097644,0.00023629514650741853,0.0002296687045058843,0.00022338929352027853,0.00021602851086966992,0.0002088669583367625
6,0.00024058036914017625,0.00022610970295254212,0.00020879292036759446,0.00019376280723352362,0.00017762407526756378,0.00015638024147323888,0.00013183635307848916,0.00010393708619415742,6.899224679559655e-05,3.485220713408633e-05
7,0.0002268582909433387,0.00021270269800838457,0.00019282177417333801,0.0001678577189556584,0.00013476541719017717,8.654068275130853e-05,3.6205686368172635e-05,5.993703198379527e-06,7.68274888547763e-08,8.235722632102183e-12
8,0.00021447712522793233,0.00021111494428408914,0.00020893432260449434,0.00020676951533039575,0.00020556157496511352,0.00020432671552770085,0.00020351826661030377,0.00020289170081369727,0.00020229453195407142,0.00020182802516181283
9,0.0002139924769373178,0.00021291195634069577,0.0002136223120723644,0.00020899770487324123,0.0002062639672553882,0.0002020385821944167,0.00020004612096692116,0.00019906834257247456,0.00019797444562544509,0.00019761645641796184
10,0.00021874939306501694,0.00022056001075931064,0.000223820635520366,0.00022089933581611706,0.0002202497993249239,0.0002206461050401518,0.00022161638303903273,0.00022299882323693825,0.00022414437535675565,0.00022470703019531867
11,0.0002353405298386814,0.00024528889644280115,0.00025162118027515786,0.00025135267804344045,0.00025093512126268553,0.00024961249234068506,0.00024607695750386,0.00024212936332833188,0.00023620065452873397,0.00023425580590395335
12,0.00028905567157252554,0.00028503693325681906,0.0002840932972556381,0.00028676591644190036,0.00028864297927976294,0.0002861722099981212,0.0002817772880273489,0.00027711008246668713,0.000272922620777209,0.000266164272039991
13,0.00032342657288486875,0.00032741223020400756,0.0003247615197373172,0.0003212075952568934,0.00031899354725114604,0.00031770530631911633,0.00031825163386050366,0.0003188162675264625,0.00031936562074624347,0.0003198334599068768
14,0.0004101906600919929,0.0004095952422515913,0.00041132483637170363,0.00040721750215369967,0.0004031967209727915,0.0004021628679580786,0.0004010450099581045,0.0004034670897098767,0.000406515181921458,0.00040817729067069
15,0.0007177868514648305,0.0007718027889679136,0.0007725803455714033,0.000760231854674499,0.0007465866517044338,0.000735291638923898,0.0007251027033775484,0.0007138573010383515,0.0007017671186495844,0.000712382012552608
16,0.0008937155349526436,0.0009675491544721712,0.0009758649940993008,0.0009556313346326042,0.0009352047258335189,0.0009156324609077818,0.0008978576507379931,0.0008819756984136214,0.0008722581797486679,0.0008811720527461417
17,0.0010623343654328945,0.0011291424255037903,0.0011437967117738505,0.0011206013938497219,0.0010956647835777165,0.001071697663560952,0.001049700583708665,0.0010341769281129111,0.0010254824334718585,0.001028037940561627
18,0.0011590999602922214,0.0012403133216898788,0.0012709690709304168,0.0012469781400291492,0.0012168313403027068,0.0011881104089408667,0.0011660304074944633,0.001149476923350593,0.0011396012524267955,0.001132162056756832
19,0.0012380853826341098,0.001282975158126539,0.0013487755568295505,0.0013149129327812506,0.0012698121586863771,0.0012145182992318103,0.00115325149138849,0.0011228876177707806,0.001107449416156485,0.0011305814248032014
20,0.0013531996183139081,0.0014260676615302822,0.0014344846040701808,0.0014134431072055297,0.0013849031892903842,0.0013589222895429131,0.0013412591229449713,0.0013282179439195465,0.001319925971456205,0.00131247195862601
21,0.0014131069447594052,0.0014316650813736291,0.0015048863060663587,0.0014313252167977527,0.0013655981035202178,0.0012885445121907921,0.001169171415819857,0.0009694474921147529,0.0007865735276122169,0.0007339350780457357
22,0.001475520144454131,0.0014835562983156456,0.001512537393287809,0.0014857770366730931,0.001478290846329147,0.00147926451398248,0.0014839430925034484,0.0014881377936793588,0.0014899982738082697,0.0014887989347046804
23,0.001509724867273421,0.0015113032248516849,0.001516157940765207,0.0015161302322672012,0.0015176402048580901,0.001520371927325762,0.0015246620600602343,0.0015309838746998504,0.0015392535530039525,0.0015446752835188821
24,0.0015081907495821552,0.0015086050949468825,0.0015090166484244562,0.0015093132926481032,0.0015096313647167323,0.0015098874510053272,0.0015100351866307645,0.0015101051572962232,0.0015101277436094934,0.0015101277436094934
25,0.0014792190351315172,0.0014618599635692483,0.0014503706991332588,0.001431263263487587,0.0014081894829326702,0.0013882076002510301,0.0013700471375532141,0.0013537048875534707,0.001338810255303295,0.0013260504794592191
26,0.0014308143716856186,0.0013917364517928945,0.0013551164139591326,0.0013072397823096504,0.0012467367346969307,0.001180794207949823,0.0011039211414486535,0.0010163487424046658,0.0009155407788331455,0.0007985249109146793
27,0.0014511055954076078,0.001428946205620826,0.0014119523035592424,0.00139217383577418,0.0013677326656429518,0.0013457867880363288,0.0013259621815991526,0.0013073446586532962,0.0012897754334762863,0.0012735439290840493
28,0.0014889811718164945,0.0014690013535003936,0.0014536052511223926,0.0014383590006828279,0.001420723445577117,0.0014059542702640003,0.0013923949505193118,0.0013799003590123375,0.001368409132956238,0.001358019778853945
29,0.0015052122193705687,0.001476110335596213,0.001453689340956519,0.0014293402717986301,0.001397372476342199,0.0013658463045512351,0.001333571315911663,0.0013002426854162087,0.0012652828794853974,0.0012287878761627982
30,0.0015966284905861922,0.0015881687554868138,0.001583078187722217,0.0015787198397937334,0.0015736194558907133,0.0015698838567215546,0.0015670019262682623,0.0015649385495614134,0.0015634472402761875,0.001562664782911242
31,0.0016271708248673264,0.001597388205401425,0.001571155521539078,0.0015450959994222368,0.0015151861918212392,0.0014861886158924519,0.0014569189089246697,0.0014279138366674934,0.001398492922048888,0.0013696908511439507
32,0.0016691864429407874,0.0016383591001052009,0.001611858853626178,0.001586952008827872,0.0015595677814723215,0.0015329734643313487,0.0015060773176914827,0.0014796519940853481,0.001452990129307066,0.0014271931334521172
33,0.0017258616208858497,0.001702849173816116,0.0016850049555294673,0.001671063997013377,0.0016561626643482633,0.0016426280620566185,0.0016298012243368871,0.0016181675763713575,0.0016075006267566175,0.0015985537129067219
34,0.001809117521646173,0.001796891677881025,0.001789159445873417,0.0017854206298734173,0.001782106021955721,0.0017797591658738924,0.00177825826330181,0.0017771364032902334,0.0017763338064455277,0.001775855670241371
35,0.0018460082641236825,0.0018095401148251328,0.0017753699246502127,0.0017476795554675281,0.0017180956508988355,0.0016884382892193375,0.0016575126472126278,0.0016258461495297612,0.0015940200255942136,0.0015621227977033222
36,0.001922795702611362,0.0018654236937746087,0.001803939310986435,0.001754934449086159,0.001697875165650026,0.0016343493064384109,0.0015601973414123653,0.00147291841876255,0.0013688587438563187,0.00124265831307072
37,0.0020352291671527334,0.001989915531376266,0.0019413624835533752,0.0019049600246390942,0.001864344091066517,0.0018227725019410142,0.0017772585878970514,0.0017280373521581908,0.0016754615938085952,0.0016183549561614172
38,0.0021501644862395954,0.002102638829801995,0.002049989832262676,0.002004936429914598,0.001955546600315385,0.0019027279878218173,0.0018462802734741243,0.0017848407873122599,0.0017170070941177214,0.0016410647120030603
39,0.0022534043019648655,0.002213026081955563,0.002177048940967447,0.002153004026396547,0.0021307880325520966,0.002110645226643811,0.002092571267146256,0.00207635937632258,0.0020618468763068166,0.0020488942331065778
40,0.0023909221667360943,0.002329948375081512,0.0022669088725304964,0.002219546064771148,0.0021709236164478315,0.002121267728909402,0.002070884283315503,0.002018775707553459,0.001963443027746035,0.0019049670990564794
41,0.002503304087935146,0.0024133876821373305,0.0023070693622785233,0.0022351117168702534,0.002157147440705022,0.002069115142121848,0.0019696541233439296,0.0018536713709885503,0.001713326604657467,0.0015427861562541665
42,0.0027496664862763703,0.0026868217275555274,0.002617994107541788,0.002568648134137497,0.0025180901450811517,0.002466030203428661,0.0024145102098250422,0.002362201725936393,0.0023078024372278146,0.0022513135954613976
43,0.0029096050993522296,0.002842694503205118,0.0027706937392341134,0.0027215086906104157,0.0026698101899723186,0.0026148141615844316,0.002558233221006146,0.0024987570365421737,0.0024347722171978573,0.002365968400597014
44,0.003164593493391457,0.0030737314450902152,0.0029681952886032505,0.0028819177771698765,0.002786460562104881,0.00267879060914661,0.0025582663846267307,0.0024180567529707158,0.0022544827829530855,0.002057171753858099
45,0.0034124114615359576,0.003330263572858495,0.003235614011558978,0.0031435015189911794,0.0030372613514203306,0.002916956929466833,0.0027799049552048576,0.0026192530170456646,0.002427686790095865,0.0021876200964284433
46,0.0036357277624832086,0.0035419099104130845,0.003439430708674515,0.0033644549086823193,0.0032881721713969646,0.0032104864215946583,0.003131406042653253,0.0030510890013064566,0.0029706777513835853,0.00288818434769567
47,0.0039469617210020755,0.003849866102779448,0.0037369726696174265,0.003662757270952568,0.0035816549152898444,0.0034950818028439876,0.0034013042979166804,0.0032980383769080314,0.0031871162426288045,0.003061294566754153
48,0.00432728433351813,0.004220940376661256,0.004093663490439622,0.004005746636066306,0.003906690037080957,0.003800672298464024,0.0036868110123212095,0.0035623891094551767,0.0034292130463654392,0.0032803825655202427
49,0.004633038336570927,0.004563457255328066,0.00449559796275112,0.004450227670473841,0.0044064930321532,0.004365181280619495,0.004326106347090091,0.004289224403561512,0.004255390481051715,0.0042240825127472185
50,0.004943803560383124,0.004834544499806718,0.004718366619029834,0.004636907071215898,0.0045506685348953866,0.004463256907707992,0.004371812240026618,0.004273572879519328,0.004168935349763753,0.00405659358752206
51,0.005358977568227787,0.005259569551800232,0.005151869687200826,0.005053278291235968,0.004940987714480105,0.004821523852968795,0.004692397319229324,0.004548625605173754,0.004385495168496914,0.004197189067727244
52,0.005777097531061969,0.005684483641739416,0.005590730441834472,0.005515419554120945,0.0054391737917621336,0.005363476908045233,0.00528460569588851,0.005205313617042755,0.005125722875464229,0.005045034167823703
53,0.006233870099710132,0.006111142759273256,0.005977134908194471,0.005853152673271477,0.005720630174124329,0.00558356114997902,0.005440588949249775,0.0052931473956841935,0.005139130636293646,0.004976322785837448
54,0.00655647083226463,0.006377665599833225,0.006162275958598741,0.005957835376881196,0.00571105570475096,0.005413113894921204,0.005056906355470499,0.004619703706378172,0.004071666576639699,0.003375690388451062
55,0.007128975228291314,0.006948279271335854,0.006743588539021682,0.006542636834157202,0.006313652223652603,0.006057272086638544,0.005765885698037401,0.005425312028421064,0.005018844222323447,0.004520636093447054
56,0.0076582545425497315,0.007515122616075709,0.007370131008454474,0.007252029540098792,0.007130885686129871,0.007007642511805698,0.006882067336588841,0.0067522168672691394,0.006616386098685407,0.006473978025547353
57,0.008144608101841953,0.007979757219824468,0.007817868671060003,0.007685011045101217,0.007553335702863936,0.007423743448229893,0.007295220084131652,0.007171013415265042,0.00705018229688727,0.006930374743078907
58,0.008743220601739028,0.008530513887047292,0.008289099323985366,0.008078004622578057,0.007843036944258058,0.007577187780160712,0.007269127404515859,0.006910253796446522,0.006481883055822398,0.005962173234356963
59,0.009413130609056488,0.009182764928074424,0.008927151856997547,0.008755976732657888,0.008576568193258203,0.008390457521150464,0.008193705047393585,0.007984881383620572,0.007757811107542719,0.007511038962302329
60,0.010258047233406955,0.010065088316817194,0.00986872705108347,0.009720338570533131,0.00957709782776209,0.009439955554770644,0.00930880127613583,0.009182675754157037,0.009061095047163827,0.008943094882133974
61,0.010883833410372714,0.010656133903763522,0.010422246244645645,0.010239836910743733,0.010056836347048927,0.0098718420477271,0.009681864108676021,0.00948606245147326,0.009283322220053025,0.00906836380136055
62,0.01171672764249632,0.011476005276698092,0.01121486255578419,0.011008205925442285,0.010788717371790026,0.01055929229213308,0.010312515659218742,0.01004547404126617,0.009751781377879163,0.009425822973583846
63,0.012942087820158956,0.012830034882616208,0.01273810127505611,0.012705285316367013,0.012677077050404948,0.012652779002369692,0.012631814829123053,0.01261496181209025,0.012602550477092333,0.012594198624331077
64,0.013756734366017355,0.013473698199114014,0.013185224704184139,0.0129429473100351,0.01270766565398921,0.012473041888979198,0.012237539116676547,0.011996755514038527,0.011751818951634954,0.011502875665685015
65,0.015150253568583287,0.01487361176334604,0.014564786824701444,0.014333927229369124,0.014105318171128513,0.013868399711064587,0.013620280661309136,0.01336257412715929,0.013094422643862505,0.012814941466313852
66,0.016133868528410207,0.015726689313199253,0.015227097860234007,0.014726258745121571,0.014154711931718255,0.013487784814271587,0.012695385328374852,0.011717920913452175,0.010468483797977409,0.00886365570038715
67,0.017560811336187913,0.01720194231868073,0.016811028390957716,0.01647911178878064,0.01612834687735428,0.015756664346651884,0.015357791793725668,0.014924951886706266,0.014449871362525372,0.01392516859075232
68,0.019019856463132798,0.018589039519489085,0.018126868285406297,0.017693992362463412,0.017243330645457702,0.0167609646482865,0.016238970230834645,0.015661315187329203,0.01500742083382899,0.014262600976116502
